ARREST_KEY,ARREST_DATE,PD_DESC,KY_CD,OFNS_DESC,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,Latitude,Longitude,Vict Age,Vict Sex,Arrest,City
261653274,2023-01-10,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,M,6,25-44,M,40.733876,-74.005428,,,True,New York
264364739,2023-03-01,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,Q,105,25-44,M,40.67669536,-73.74220317,,,True,New York
270352602,2023-06-24,SEXUAL ABUSE,116.0,SEX CRIMES,K,72,25-44,M,40.6581577535544,-74.0004411548878,,,True,New York
268481800,2023-05-18,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,M,23,25-44,M,40.798369,-73.94603,,,True,New York
262608192,2023-01-27,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,9,25-44,M,40.725485,-73.986824,,,True,New York
265342932,2023-03-19,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,M,14,25-44,M,40.748786,-73.992234,,,True,New York
263497450,2023-02-12,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,M,13,18-24,M,40.737074,-73.982962,,,True,New York
267569050,2023-05-02,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,M,18,18-24,M,40.76539,-73.985702,,,True,New York
266002269,2023-04-01,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,Q,110,25-44,M,40.744981,-73.870144,,,True,New York
265779298,2023-03-28,"CONTROLLED SUBSTANCE,POSSESS.",117.0,DANGEROUS DRUGS,M,1,45-64,M,40.72369981,-74.00791176,,,True,New York
261369556,2023-01-04,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,K,60,25-44,M,40.593752,-73.980298,,,True,New York
270341571,2023-06-24,FORCIBLE TOUCHING,233.0,SEX CRIMES,M,14,45-64,M,40.7535327012632,-73.9945368920152,,,True,New York
265984359,2023-03-31,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,K,90,25-44,U,40.70831,-73.940799,,,True,New York
264599005,2023-03-05,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,Q,113,45-64,M,40.669406,-73.765752,,,True,New York
265412066,2023-03-21,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,Q,110,25-44,F,40.744981,-73.870144,,,True,New York
264502842,2023-03-03,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,108,45-64,M,40.742954,-73.955274,,,True,New York
268550169,2023-05-20,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,B,44,25-44,M,40.83091225,-73.92046218,,,True,New York
263465007,2023-02-12,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,Q,115,18-24,M,40.751924,-73.859382,,,True,New York
264340035,2023-02-28,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,K,70,25-44,M,40.630736,-73.973423,,,True,New York
267621016,2023-05-02,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,M,34,25-44,M,40.86302053,-73.91755685,,,True,New York
264220196,2023-02-25,"LARCENY,GRAND FROM PERSON,UNCL",109.0,GRAND LARCENY,B,45,45-64,M,40.87757,-73.828071,,,True,New York
268481785,2023-05-18,"BURGLARS TOOLS,UNCLASSIFIED",231.0,BURGLAR'S TOOLS,B,40,25-44,M,40.81856005,-73.92731612,,,True,New York
263729091,2023-02-16,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,M,17,25-44,M,40.75550459,-73.96806713,,,True,New York
269193683,2023-06-02,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,B,45,25-44,F,40.82795876,-73.8387814,,,True,New York
264682097,2023-03-08,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,S,120,18-24,F,40.644996,-74.077263,,,True,New York
265787133,2023-03-28,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,M,14,45-64,M,40.74753493,-73.98830675,,,True,New York
263013015,2023-02-04,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,Q,106,25-44,M,40.679714,-73.827621,,,True,New York
262594463,2023-01-27,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,K,68,25-44,M,40.638659,-74.022462,,,True,New York
269678028,2023-06-11,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,K,75,25-44,F,40.67301593,-73.89716755,,,True,New York
261538470,2023-01-07,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,K,70,25-44,M,40.644369,-73.958866,,,True,New York
263188437,2023-02-07,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,K,75,25-44,F,40.671404,-73.881509,,,True,New York
265597260,2023-03-24,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,K,77,25-44,M,40.674593,-73.930572,,,True,New York
264128964,2023-02-23,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,K,73,65+,M,40.671104,-73.913562,,,True,New York
261824447,2023-01-13,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,M,18,25-44,M,40.76889099,-73.98209349,,,True,New York
262684851,2023-01-29,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,M,18,25-44,M,40.759049,-73.985221,,,True,New York
265533838,2023-03-23,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,K,62,25-44,M,40.602464,-74.00346,,,True,New York
264354751,2023-02-28,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,Q,114,25-44,M,40.772921,-73.933414,,,True,New York
264341323,2023-02-28,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,K,90,25-44,F,40.706283,-73.950348,,,True,New York
261891413,2023-01-13,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,Q,113,18-24,F,40.682487,-73.796822,,,True,New York
270558403,2023-06-29,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,B,48,25-44,M,40.844144,-73.900499,,,True,New York
263926284,2023-02-20,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,B,52,25-44,F,40.869067,-73.8806,,,True,New York
266128143,2023-04-04,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,M,14,18-24,F,40.753455,-73.994398,,,True,New York
263225208,2023-02-08,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,Q,114,18-24,M,40.769552,-73.915361,,,True,New York
262841496,2023-02-01,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,K,75,45-64,M,40.668888,-73.89848,,,True,New York
269608986,2023-06-09,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,Q,109,45-64,F,40.740113,-73.829726,,,True,New York
264778503,2023-03-09,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,K,94,25-44,M,40.72296525,-73.94535785,,,True,New York
263579877,2023-02-14,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,Q,104,25-44,M,40.728145,-73.893889,,,True,New York
265315267,2023-03-18,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,K,79,25-44,F,40.689041,-73.958614,,,True,New York
266809131,2023-04-17,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,K,75,25-44,F,40.670553,-73.896031,,,True,New York
267749544,2023-05-04,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,M,23,65+,M,40.793502,-73.940335,,,True,New York
268758921,2023-05-24,MENACING 1ST DEGREE (VICT NOT,126.0,MISCELLANEOUS PENAL LAW,K,83,25-44,F,40.7043102,-73.91923188,,,True,New York
268159702,2023-05-12,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,B,40,25-44,M,40.81969376,-73.90160159,,,True,New York
261349715,2023-01-04,STRANGULATION 1ST,106.0,FELONY ASSAULT,K,83,18-24,M,40.698323,-73.917495,,,True,New York
269041206,2023-05-30,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,Q,104,18-24,M,40.704511,-73.89347,,,True,New York
263810616,2023-02-17,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,Q,107,25-44,F,40.729059,-73.811018,,,True,New York
269676056,2023-06-11,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,S,120,45-64,M,40.623796,-74.073767,,,True,New York
267397027,2023-04-28,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,M,19,25-44,F,40.7669956423899,-73.9639223035387,,,True,New York
262557205,2023-01-26,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,K,68,25-44,F,40.622145,-74.027282,,,True,New York
267622358,2023-05-02,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,M,23,25-44,M,40.78680798,-73.94522962,,,True,New York
267416066,2023-04-28,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,K,90,25-44,F,40.703949,-73.944391,,,True,New York
267818547,2023-05-05,"STOLEN PROPERTY-MOTOR VEH 2ND,",111.0,POSSESSION OF STOLEN PROPERTY,B,47,<18,M,40.87326034,-73.86929784,,,True,New York
267540748,2023-05-01,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,34,18-24,F,40.851104,-73.935254,,,True,New York
264399637,2023-03-01,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,M,14,25-44,M,40.753455,-73.994398,,,True,New York
263670615,2023-02-15,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,B,52,45-64,M,40.873944,-73.908788,,,True,New York
262122621,2023-01-18,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,M,6,25-44,M,40.73066902,-73.99885262,,,True,New York
269891387,2023-06-15,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,S,120,45-64,M,40.644996,-74.077263,,,True,New York
266644166,2023-04-13,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,M,5,25-44,M,40.71359,-74.001412,,,True,New York
263252578,2023-02-08,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,M,30,18-24,M,40.826842,-73.946432,,,True,New York
264185025,2023-02-23,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,K,72,25-44,M,40.63740389,-74.0111551,,,True,New York
270352499,2023-06-24,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,S,121,18-24,M,40.626265,-74.158198,,,True,New York
268824637,2023-05-25,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,K,68,25-44,M,40.632569,-74.00778,,,True,New York
269113040,2023-05-31,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,K,61,25-44,M,40.594054,-73.960866,,,True,New York
265378619,2023-03-20,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,M,19,25-44,M,40.762539,-73.967957,,,True,New York
268270873,2023-05-15,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,B,44,25-44,F,40.822622,-73.930942,,,True,New York
266040622,2023-04-02,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,25,45-64,M,40.79993102,-73.94066426,,,True,New York
268699254,2023-05-23,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,K,75,45-64,M,40.67439596,-73.8965093,,,True,New York
269519608,2023-06-08,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,M,25,45-64,M,40.795572,-73.932295,,,True,New York
261725065,2023-01-11,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,Q,105,25-44,F,40.726284,-73.73476,,,True,New York
266731110,2023-04-15,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,20,45-64,F,40.770157,-73.982129,,,True,New York
262715686,2023-01-30,PROMOTING A SEXUAL PERFORMANCE,126.0,MISCELLANEOUS PENAL LAW,Q,102,25-44,M,40.69843,-73.831128,,,True,New York
262087282,2023-01-18,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,K,60,<18,M,40.575561,-73.980931,,,True,New York
267380834,2023-04-27,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,M,5,25-44,M,40.7150813,-73.99248966,,,True,New York
266022828,2023-04-01,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,B,40,25-44,F,40.809185,-73.925188,,,True,New York
267794581,2023-05-05,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,B,49,45-64,M,40.847129,-73.844753,,,True,New York
268208714,2023-05-13,"SEXUAL ABUSE 3,2",233.0,SEX CRIMES,Q,115,25-44,M,40.7565675846374,-73.8759315341335,,,True,New York
267741858,2023-05-04,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,K,70,25-44,M,40.630736,-73.973423,,,True,New York
264457579,2023-03-03,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,K,90,45-64,M,40.704836,-73.933163,,,True,New York
264456172,2023-03-02,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,K,72,18-24,M,40.641866,-74.015524,,,True,New York
266655027,2023-04-13,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,B,47,45-64,M,40.883057,-73.833248,,,True,New York
262187852,2023-01-19,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,M,33,<18,M,40.843254,-73.935398,,,True,New York
268490109,2023-05-18,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,S,120,25-44,M,40.63223866,-74.08714069,,,True,New York
264648244,2023-03-06,"SEXUAL ABUSE 3,2",233.0,SEX CRIMES,M,14,<18,M,40.7535327012632,-73.9945368920152,,,True,New York
264643264,2023-03-06,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,B,43,25-44,M,40.83442089,-73.86295975,,,True,New York
270142213,2023-06-21,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,S,120,18-24,M,40.63713994,-74.08087057,,,True,New York
265962035,2023-03-31,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,B,41,25-44,M,40.816057,-73.895785,,,True,New York
266395104,2023-04-08,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,K,77,25-44,M,40.676962,-73.944267,,,True,New York
267582269,2023-05-02,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,Q,108,45-64,M,40.743537,-73.921946,,,True,New York
270259354,2023-06-22,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,S,120,25-44,M,40.623977,-74.081548,,,True,New York
264778529,2023-03-08,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,M,10,25-44,F,40.742827,-73.998428,,,True,New York
262541411,2023-01-26,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,B,52,<18,M,40.869067,-73.8806,,,True,New York
266219440,2023-04-05,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,K,61,25-44,F,40.59337,-73.93474,,,True,New York
268645689,2023-05-22,"IMPRISONMENT 2,UNLAWFUL",355.0,OFFENSES AGAINST THE PERSON,K,84,65+,M,40.690115,-73.989019,,,True,New York
264564352,2023-03-04,BAIL JUMPING 3,359.0,OFFENSES AGAINST PUBLIC ADMINI,Q,110,25-44,M,40.746628,-73.878449,,,True,New York
261444353,2023-01-05,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,109,45-64,M,40.772366,-73.83007,,,True,New York
262040533,2023-01-17,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,K,72,45-64,M,40.657949,-74.000634,,,True,New York
269383489,2023-06-06,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,19,25-44,M,40.781849,-73.958093,,,True,New York
265690623,2023-03-26,FORCIBLE TOUCHING,233.0,SEX CRIMES,K,84,45-64,M,40.6954388081238,-73.9832253756043,,,True,New York
262334566,2023-01-23,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,K,70,25-44,M,40.650799,-73.958817,,,True,New York
265657936,2023-03-25,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,K,72,25-44,F,40.654754,-74.007225,,,True,New York
263228197,2023-02-08,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,K,84,45-64,M,40.689444,-73.987228,,,True,New York
268612773,2023-05-21,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,B,44,18-24,M,40.831485,-73.922089,,,True,New York
267380827,2023-04-27,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,K,73,25-44,M,40.67827803,-73.91075494,,,True,New York
270238628,2023-06-22,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,K,83,18-24,M,40.704425,-73.917927,,,True,New York
270648301,2023-06-30,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,K,70,25-44,M,40.6315817534078,-73.94754388879824,,,True,New York
268146807,2023-05-12,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,Q,115,25-44,M,40.756585,-73.875603,,,True,New York
261952882,2023-01-15,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,K,60,25-44,M,40.577258,-73.976436,,,True,New York
270226601,2023-06-22,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,M,32,25-44,M,40.819408,-73.940703,,,True,New York
262409275,2023-01-24,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,K,77,25-44,M,40.66986455,-73.95050217,,,True,New York
261742301,2023-01-11,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,B,43,18-24,M,40.819684,-73.86741,,,True,New York
269608004,2023-06-09,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,K,62,18-24,M,40.59570279,-74.00027726,,,True,New York
270430338,2023-06-26,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,K,88,25-44,M,40.69818,-73.979038,,,True,New York
265893762,2023-03-30,SODOMY 1,116.0,SEX CRIMES,Q,112,25-44,M,40.7226409964758,-73.8515418216779,,,True,New York
269410505,2023-06-06,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,Q,103,25-44,M,40.70058232,-73.80774181,,,True,New York
262102204,2023-01-18,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,Q,115,18-24,M,40.756585,-73.875603,,,True,New York
262854465,2023-02-01,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,K,60,25-44,M,40.57592616,-73.9911338,,,True,New York
269775094,2023-06-13,MENACING 1ST DEGREE (VICT NOT,126.0,MISCELLANEOUS PENAL LAW,B,48,25-44,U,40.846502,-73.894847,,,True,New York
270352603,2023-06-25,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,K,83,25-44,M,40.6969863,-73.93522383,,,True,New York
264041224,2023-02-22,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,K,76,45-64,M,40.681323,-73.994128,,,True,New York
267253980,2023-04-25,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,Q,102,25-44,M,40.69932415739,-73.831570887672,,,True,New York
264432026,2023-03-02,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,B,40,<18,M,40.807908,-73.919009,,,True,New York
261623300,2023-01-09,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,K,63,25-44,M,40.610931,-73.920761,,,True,New York
264668393,2023-03-07,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,S,121,25-44,M,40.623238,-74.149217,,,True,New York
266652654,2023-04-13,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,B,47,25-44,M,40.873627,-73.853208,,,True,New York
265322509,2023-03-19,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,Q,115,25-44,M,40.74812276,-73.879277,,,True,New York
264798460,2023-03-10,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,K,60,45-64,F,40.5772,-73.990289,,,True,New York
267701116,2023-05-04,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,S,120,25-44,M,40.62693137,-74.07790054,,,True,New York
266798988,2023-04-17,"CONTROLLED SUBSTANCE,SALE 3",117.0,DANGEROUS DRUGS,Q,103,45-64,M,40.70924002,-73.78633838,,,True,New York
270640202,2023-06-30,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,K,72,45-64,F,40.63674,-74.010054,,,True,New York
267505805,2023-05-01,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,Q,115,45-64,F,40.757657,-73.875325,,,True,New York
266628388,2023-04-13,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,B,49,45-64,M,40.855793,-73.843908,,,True,New York
268021996,2023-05-10,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,Q,103,25-44,M,40.707439,-73.792139,,,True,New York
262185372,2023-01-19,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,B,43,18-24,M,40.83056275,-73.87090302,,,True,New York
267051781,2023-04-21,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,Q,108,25-44,F,40.748466,-73.942527,,,True,New York
261753624,2023-01-11,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,M,24,25-44,M,40.79525244,-73.97320906,,,True,New York
268033761,2023-05-10,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,M,33,25-44,M,40.844968,-73.938496,,,True,New York
261812284,2023-01-12,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,M,14,65+,M,40.750423,-73.98928,,,True,New York
268490359,2023-05-18,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,M,32,18-24,M,40.815904,-73.945123,,,True,New York
266523743,2023-04-11,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,Q,104,25-44,F,40.708014,-73.909512,,,True,New York
264376678,2023-03-01,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,B,42,65+,M,40.8222710411331,-73.911697780277,,,True,New York
264397819,2023-03-01,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,Q,109,18-24,M,40.75552303,-73.83339814,,,True,New York
261195483,2023-01-01,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,Q,114,25-44,M,40.76201261,-73.9109929,,,True,New York
268752862,2023-05-24,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTE,K,75,<18,M,40.671404,-73.881509,,,True,New York
270482935,2023-06-28,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,B,43,18-24,M,40.8229123084767,-73.8700413043181,,,True,New York
264642063,2023-03-06,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,B,40,25-44,M,40.81606683,-73.91764392,,,True,New York
265618310,2023-03-24,"FORGERY,M.V. REGISTRATION",113.0,FORGERY,K,75,25-44,M,40.66517685,-73.89121407,,,True,New York
264647539,2023-03-06,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,M,5,25-44,M,40.715949,-73.997351,,,True,New York
261653262,2023-01-10,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,M,19,<18,M,40.766896,-73.96373,,,True,New York
264588661,2023-03-05,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,K,67,25-44,M,40.64978054,-73.94946478,,,True,New York
264784003,2023-03-09,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,K,81,25-44,M,40.694968,-73.933173,,,True,New York
262007192,2023-01-16,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,K,73,18-24,M,40.654665,-73.907383,,,True,New York
268540346,2023-05-19,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,S,122,45-64,M,40.549482,-74.153739,,,True,New York
266568045,2023-04-12,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,K,76,65+,M,40.682178,-73.988064,,,True,New York
266193327,2023-04-05,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,B,40,45-64,M,40.810391,-73.924895,,,True,New York
264245094,2023-02-26,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,K,90,25-44,M,40.70778513,-73.93207175,,,True,New York
267689461,2023-05-03,RAPE 3,104.0,RAPE,Q,100,18-24,M,40.5859433449759,-73.8161019228725,,,True,New York
269234086,2023-06-03,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,B,49,18-24,M,40.84887703,-73.86743729,,,True,New York
261279957,2023-01-03,STRANGULATION 1ST,106.0,FELONY ASSAULT,B,44,18-24,M,40.843487,-73.905399,,,True,New York
263187849,2023-02-07,"ROBBERY,CAR JACKING",105.0,ROBBERY,K,75,25-44,M,40.671404,-73.881509,,,True,New York
266328116,2023-04-07,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,B,44,45-64,M,40.834751,-73.927388,,,True,New York
266147554,2023-04-04,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,B,46,25-44,M,40.84583359,-73.9038725,,,True,New York
266128152,2023-04-04,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,M,13,25-44,M,40.737074,-73.982962,,,True,New York
267078664,2023-04-22,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,K,75,18-24,F,40.675326,-73.88157,,,True,New York
