INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
232291901,2021-08-14,00:58:00,QUEENS,,101,0.0,,,True,,,,25-44,M,BLACK,1051162.0,155661.0,40.59368532700007,-73.75907037999998,POINT (-73.75907037999998 40.59368532700007)
237362977,2021-12-03,18:15:00,BRONX,,46,0.0,,COMMERCIAL BLDG,False,25-44,M,BLACK HISPANIC,45-64,M,BLACK HISPANIC,1012382.0,253198.0,40.86160816800003,-73.89829816399998,POINT (-73.89829816399998 40.86160816800003)
228717039,2021-05-26,01:15:00,MANHATTAN,,34,0.0,,,False,,,,25-44,M,BLACK,1005602.0,254991.0,40.866548411000046,-73.92280361099995,POINT (-73.92280361099995 40.866548411000046)
229161011,2021-06-05,23:53:00,MANHATTAN,,14,0.0,,,False,,,,25-44,M,BLACK,988081.0,213254.0,40.75201690100005,-73.98617433999993,POINT (-73.98617433999993 40.75201690100005)
216843324,2020-08-20,22:37:00,BROOKLYN,,78,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,F,BLACK,989140.6875,187733.328125,40.681968245000064,-73.98236818099997,POINT (-73.98236818099997 40.681968245000064)
217315223,2020-09-01,18:30:00,BROOKLYN,,81,0.0,,,False,25-44,M,BLACK,25-44,M,BLACK,1002478.0,192159.0,40.69409828200003,-73.93426883799998,POINT (-73.93426883799998 40.69409828200003)
207824248,2020-01-13,03:51:00,QUEENS,,115,0.0,,,True,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1022704.625,215792.765625,40.75890237600004,-73.86119396499998,POINT (-73.86119396499998 40.75890237600004)
227127703,2021-04-19,19:20:00,BRONX,,49,0.0,,,False,,,,18-24,M,ASIAN / PACIFIC ISLANDER,1023415.0,253740.0,40.863053742000034,-73.85840836499993,POINT (-73.85840836499993 40.863053742000034)
227950637,2021-05-05,21:48:00,BRONX,,41,0.0,,,True,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1013086.0,236614.0,40.81608766100004,-73.89582435399994,POINT (-73.89582435399994 40.81608766100004)
215776333,2020-07-26,18:38:00,BROOKLYN,,75,0.0,,,True,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1013233.125,186392.515625,40.67824192500007,-73.89550925199995,POINT (-73.89550925199995 40.678241925000066)
223819780,2021-02-01,01:15:00,MANHATTAN,,14,0.0,,,False,25-44,M,BLACK,25-44,M,BLACK,987215.0,215403.0,40.75791569300002,-73.98929901999998,POINT (-73.98929901999998 40.75791569300002)
226500708,2021-04-04,23:20:00,BROOKLYN,,81,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1002397.0,189963.0,40.68807093600003,-73.93456684899996,POINT (-73.93456684899996 40.68807093600003)
220870735,2020-11-22,23:15:00,BROOKLYN,,79,0.0,,MULTI DWELL - APT BUILD,False,<18,M,BLACK,<18,F,BLACK,1001329.0625,187143.4375,40.68033400500008,-73.93842477199996,POINT (-73.93842477199996 40.68033400500008)
215488832,2020-07-19,01:30:00,BROOKLYN,,75,0.0,,,False,,,,25-44,M,BLACK,1014719.0,182857.0,40.66853274500005,-73.89016824799995,POINT (-73.89016824799997 40.66853274500005)
217509097,2020-09-06,15:05:00,BROOKLYN,,75,0.0,,,False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1019623.6875,188346.453125,40.68358180500008,-73.87245927799995,POINT (-73.87245927799995 40.683581805000074)
215302969,2020-07-14,02:29:00,BRONX,,48,0.0,,,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1016215.0,247514.0,40.84599424500004,-73.88446815299993,POINT (-73.88446815299994 40.84599424500004)
236458894,2021-11-18,20:05:00,BRONX,,41,0.0,,,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1012374.0,237684.0,40.81902680400003,-73.89839214199996,POINT (-73.89839214199996 40.81902680400003)
232753194,2021-08-26,02:00:00,MANHATTAN,,32,0.0,,,True,,,,25-44,M,BLACK,1001028.0,240332.0,40.82632364900008,-73.93937751299995,POINT (-73.93937751299995 40.82632364900008)
227497353,2021-04-28,23:50:00,QUEENS,,106,0.0,,,True,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,1038635.0,185105.0,40.674588380000046,-73.80393908099995,POINT (-73.80393908099995 40.674588380000046)
215769254,2020-07-25,21:10:00,BROOKLYN,,79,0.0,,,False,,,,18-24,M,BLACK,1000285.8125,186744.65625,40.67924139200005,-73.94218704299993,POINT (-73.94218704299993 40.67924139200005)
229493098,2021-06-10,21:40:00,BRONX,,50,0.0,,,False,,,,<18,M,WHITE HISPANIC,1009213.0,257945.0,40.87464676200005,-73.90973709699995,POINT (-73.90973709699995 40.87464676200005)
230193607,2021-06-28,20:50:00,MANHATTAN,,20,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,987818.0,221369.0,40.77429060000002,-73.98711927099998,POINT (-73.98711927099998 40.77429060000002)
214270194,2020-06-17,01:51:00,BROOKLYN,,67,0.0,,,True,,,,25-44,M,BLACK,1003312.6875,176413.015625,40.65087733500008,-73.93130337299993,POINT (-73.93130337299993 40.650877335000075)
221100107,2020-11-27,18:50:00,BROOKLYN,,70,0.0,,,False,,,,25-44,M,BLACK,994979.0,175573.109375,40.64858599100006,-73.96133762799997,POINT (-73.96133762799997 40.64858599100006)
223603110,2021-01-26,22:25:00,BROOKLYN,,72,0.0,,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,981530.0,173860.0,40.64388995400003,-74.00980274499993,POINT (-74.00980274499993 40.64388995400003)
215087167,2020-07-08,00:43:00,MANHATTAN,,25,0.0,,GROCERY/BODEGA,True,,,,25-44,M,BLACK,1003214.5625,229767.375,40.79732227300008,-73.93150665699994,POINT (-73.93150665699994 40.79732227300008)
218120540,2020-09-20,23:14:00,MANHATTAN,,33,0.0,,,False,,,,25-44,M,BLACK,1000886.0,245160.0,40.839575387000025,-73.93987862799997,POINT (-73.93987862799997 40.839575387000025)
232924794,2021-08-30,01:45:00,QUEENS,,102,0.0,,,False,,,,25-44,M,BLACK,1030429.0,191280.0,40.69158393000004,-73.83347998599999,POINT (-73.83347998599999 40.691583930000036)
233790859,2021-09-19,20:13:00,BROOKLYN,,73,0.0,,,False,18-24,M,BLACK,18-24,M,BLACK,1011110.0,178777.0,40.65734573700007,-73.90319404099995,POINT (-73.90319404099995 40.65734573700007)
229643172,2021-06-16,23:22:00,BRONX,,52,0.0,,,False,18-24,M,WHITE HISPANIC,25-44,F,BLACK,1014313.0,254123.0,40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
228307361,2021-05-17,16:47:00,BRONX,,42,0.0,,,False,<18,M,BLACK,65+,M,BLACK HISPANIC,1015687.0,244209.0,40.83692488600008,-73.88639202999997,POINT (-73.88639202999997 40.83692488600008)
237278624,2021-12-02,19:59:00,MANHATTAN,,23,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,<18,M,BLACK,1000866.0,226632.0,40.788721243000055,-73.93999677399995,POINT (-73.93999677399995 40.788721243000055)
223240542,2021-01-18,10:04:00,BROOKLYN,,79,0.0,,,True,,,,45-64,M,BLACK,997994.0,188748.0,40.68474397000005,-73.95044569599996,POINT (-73.95044569599996 40.68474397000005)
230482154,2021-07-05,04:45:00,BRONX,,44,0.0,,,False,,,,45-64,M,BLACK,1007981.0,244635.0,40.838118200000046,-73.91423903099997,POINT (-73.91423903099997 40.838118200000046)
225339882,2021-03-08,22:00:00,BROOKLYN,,90,2.0,,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,994231.0,196250.0,40.70534026500008,-73.96400255699997,POINT (-73.96400255699997 40.705340265000075)
213942730,2020-06-06,14:20:00,QUEENS,,109,0.0,,,False,18-24,M,BLACK,18-24,M,WHITE,1025447.0625,226867.046875,40.78928598500005,-73.85122687099994,POINT (-73.85122687099994 40.78928598500005)
225620486,2021-03-13,10:15:00,BROOKLYN,,69,0.0,,,True,25-44,M,BLACK,18-24,M,BLACK,1007751.0,172325.0,40.639645950000045,-73.91532284299996,POINT (-73.91532284299996 40.639645950000045)
214016089,2020-06-09,19:45:00,BROOKLYN,,76,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,983234.0,185294.71875,40.67527610500008,-74.00366424199996,POINT (-74.00366424199996 40.67527610500008)
222311089,2020-12-28,05:04:00,BRONX,,52,0.0,,MULTI DWELL - APT BUILD,False,,,,25-44,M,BLACK HISPANIC,1011443.1875,253628.734375,40.86279334500006,-73.90169042599997,POINT (-73.90169042599996 40.86279334500006)
236363733,2021-11-16,22:39:00,MANHATTAN,,14,0.0,,,False,18-24,M,BLACK,18-24,M,BLACK,988590.0,213119.0,40.75164612500004,-73.98433730999993,POINT (-73.98433730999993 40.751646125000036)
226233404,2021-03-27,03:49:00,BROOKLYN,,75,2.0,,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,18-24,M,BLACK,1012960.0,182222.0,40.66679569100006,-73.89651170599996,POINT (-73.89651170599996 40.66679569100006)
219293605,2020-10-15,17:53:00,BRONX,,42,0.0,,,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1007328.0,239855.0,40.82500020700007,-73.91661537699997,POINT (-73.91661537699997 40.82500020700007)
238040458,2021-12-17,20:59:00,MANHATTAN,,34,0.0,,,False,,,,18-24,M,BLACK HISPANIC,1004796.0,255322.0,40.867458818000046,-73.92571667599998,POINT (-73.92571667599998 40.867458818000046)
231053194,2021-07-19,01:25:00,MANHATTAN,,33,0.0,,,False,,,,18-24,M,WHITE HISPANIC,1001891.0,245600.0,40.84078110900003,-73.936245382,POINT (-73.936245382 40.84078110900003)
215400683,2020-07-16,20:35:00,BROOKLYN,,79,0.0,,LIQUOR STORE,False,,,,45-64,M,BLACK,1001063.25,186965.515625,40.67984615900008,-73.93938357299999,POINT (-73.93938357299999 40.67984615900008)
216930294,2020-08-23,04:50:00,BROOKLYN,,73,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,<18,M,BLACK HISPANIC,1010164.625,181388.109375,40.664515470000026,-73.90659127399994,POINT (-73.90659127399994 40.66451547000003)
233200294,2021-09-06,07:49:00,QUEENS,,106,0.0,,,True,,,,45-64,M,BLACK,1037884.0,182044.0,40.66619122100008,-73.80667084399995,POINT (-73.80667084399995 40.66619122100008)
238040458,2021-12-17,20:59:00,MANHATTAN,,34,0.0,,,False,,,,25-44,M,BLACK HISPANIC,1004796.0,255322.0,40.867458818000046,-73.92571667599998,POINT (-73.92571667599998 40.867458818000046)
216795978,2020-08-19,19:47:00,BRONX,,42,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,F,WHITE HISPANIC,1010918.8125,239073.25,40.82284441400003,-73.90364406899994,POINT (-73.90364406899994 40.82284441400003)
210161995,2020-02-27,02:17:00,BROOKLYN,,79,0.0,,,False,,,,25-44,M,BLACK,996546.0,187436.0,40.68114495900005,-73.95566903799994,POINT (-73.95566903799994 40.68114495900006)
219402624,2020-10-19,07:03:00,BRONX,,52,0.0,,SOCIAL CLUB/POLICY LOCATI,False,,,,18-24,F,WHITE HISPANIC,1011129.375,252655.703125,40.86012363000003,-73.90282884699997,POINT (-73.90282884699997 40.86012363000003)
216935795,2020-08-22,05:18:00,BRONX,,40,0.0,,,True,,,,25-44,F,WHITE HISPANIC,1006595.25,237624.734375,40.818880644000046,-73.91927039499996,POINT (-73.91927039499996 40.818880644000046)
237368135,2021-12-05,03:58:00,MANHATTAN,,19,0.0,,HOSPITAL,False,,,,25-44,M,BLACK,995159.0,221254.0,40.77396894500004,-73.96061495599997,POINT (-73.96061495599997 40.773968945000036)
226842287,2021-04-12,15:50:00,STATEN ISLAND,,120,0.0,,,False,25-44,M,BLACK,45-64,M,BLACK,951610.0,171560.0,40.63751722000006,-74.11760587299993,POINT (-74.11760587299993 40.63751722000006)
218414844,2020-09-27,05:20:00,QUEENS,,109,0.0,,,False,,,,18-24,M,ASIAN / PACIFIC ISLANDER,1030091.625,220250.328125,40.77110200100003,-73.83449918799994,POINT (-73.83449918799994 40.77110200100003)
206931577,2020-01-05,21:57:00,BROOKLYN,,79,0.0,,,False,45-64,M,WHITE HISPANIC,25-44,M,BLACK,999215.3125,189479.296875,40.68674923300006,-73.94604047499996,POINT (-73.94604047499996 40.68674923300006)
226233025,2021-03-26,18:40:00,BROOKLYN,,60,0.0,,,True,,,,25-44,M,BLACK HISPANIC,987641.0,148923.0,40.57544276900006,-73.98779476299995,POINT (-73.98779476299995 40.57544276900006)
235199581,2021-10-19,14:50:00,QUEENS,,103,0.0,,,True,,,,18-24,M,BLACK,1040386.0,196504.0,40.70586500300004,-73.79753162399999,POINT (-73.79753162399999 40.70586500300004)
234109824,2021-09-27,00:24:00,BROOKLYN,,73,0.0,,,False,25-44,M,BLACK,25-44,M,BLACK,1011055.0,178343.0,40.656154669000045,-73.90339399399994,POINT (-73.90339399399994 40.656154669000045)
228258633,2021-05-15,23:25:00,MANHATTAN,,14,0.0,,GROCERY/BODEGA,False,25-44,M,BLACK,25-44,M,BLACK,986382.0,213900.0,40.75379058100003,-73.99230628299993,POINT (-73.99230628299993 40.75379058100003)
229643172,2021-06-16,23:22:00,BRONX,,52,0.0,,,False,25-44,M,BLACK,25-44,F,BLACK,1014313.0,254123.0,40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
217206842,2020-08-27,00:30:00,BRONX,,52,0.0,,,False,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1011101.0625,254469.0625,40.865100838000046,-73.90292393599998,POINT (-73.90292393599998 40.865100838000046)
231965060,2021-08-07,23:18:00,BROOKLYN,,75,0.0,,,True,18-24,M,BLACK,25-44,M,BLACK,1013807.0,180663.0,40.66251379700003,-73.893465398,POINT (-73.893465398 40.66251379700003)
231246225,2021-07-22,06:32:00,MANHATTAN,,34,0.0,,GROCERY/BODEGA,True,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1005596.0,254339.0,40.86475888300004,-73.92282737999993,POINT (-73.92282737999993 40.86475888300004)
230748641,2021-07-12,01:51:00,BROOKLYN,,69,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1013808.0,176426.0,40.65088416300006,-73.89348036399997,POINT (-73.89348036399997 40.65088416300006)
217775318,2020-09-12,02:15:00,BRONX,,40,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,WHITE HISPANIC,1005513.5,235739.765625,40.81370960500004,-73.92318461399998,POINT (-73.92318461399998 40.81370960500004)
218830983,2020-10-06,20:55:00,BROOKLYN,,69,0.0,,,False,,,,<18,M,BLACK,1015514.0,170759.0,40.63532361900008,-73.88735855,POINT (-73.88735854999999 40.635323619000076)
234482345,2021-10-02,03:21:00,QUEENS,,100,2.0,,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,F,BLACK,1037554.0,154246.0,40.58989372800004,-73.80807989899995,POINT (-73.80807989899995 40.58989372800004)
214264816,2020-06-16,00:30:00,MANHATTAN,,23,2.0,,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK,998683.75,229230.3125,40.79585674400005,-73.94787185799998,POINT (-73.94787185799998 40.79585674400005)
216353085,2020-08-09,00:50:00,QUEENS,,110,0.0,,,False,18-24,M,BLACK,18-24,M,BLACK,1018631.6875,209208.046875,40.740845775000025,-73.87592945999995,POINT (-73.87592945999995 40.740845775000025)
235964023,2021-11-06,11:58:00,BROOKLYN,,75,0.0,,,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1020925.0,186302.0,40.67796495500005,-73.86777844299998,POINT (-73.86777844299998 40.67796495500005)
214359250,2020-06-18,01:14:00,BRONX,,46,0.0,,,False,18-24,M,BLACK,18-24,M,BLACK,1011851.5,253012.90625,40.86110181600003,-73.90021679799997,POINT (-73.90021679799997 40.86110181600003)
228918111,2021-05-31,19:50:00,BROOKLYN,,83,0.0,,,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1009422.0,191993.0,40.69362562500004,-73.90922848099996,POINT (-73.90922848099996 40.69362562500004)
231047259,2021-07-16,20:23:00,BROOKLYN,,73,0.0,,,True,25-44,M,BLACK,25-44,M,BLACK,1009572.0,183144.0,40.66933671200008,-73.90872081599997,POINT (-73.90872081599997 40.66933671200008)
215492768,2020-07-16,23:30:00,BROOKLYN,,75,0.0,,,False,,,,25-44,M,BLACK,1018309.375,183846.90625,40.67123673100008,-73.87722084999997,POINT (-73.87722084999996 40.67123673100008)
235561780,2021-10-27,08:32:00,BROOKLYN,,73,0.0,,,True,,,,25-44,M,BLACK,1010094.0,183246.0,40.66961517100003,-73.90683872199997,POINT (-73.90683872199997 40.66961517100003)
214431179,2020-06-20,01:59:00,BRONX,,44,0.0,,,False,25-44,M,BLACK,18-24,F,WHITE HISPANIC,1010025.0,246298.0,40.84267692000003,-73.90684575199998,POINT (-73.90684575199998 40.84267692000003)
222165113,2020-12-22,21:37:00,MANHATTAN,,23,0.0,,LIQUOR STORE,True,25-44,M,BLACK,18-24,M,BLACK,999080.875,229462.53125,40.79649346400004,-73.94643707099993,POINT (-73.94643707099993 40.79649346400004)
232132668,2021-08-11,12:40:00,BRONX,,40,2.0,,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1010097.0,237401.0,40.81825700500008,-73.90661980699997,POINT (-73.90661980699997 40.81825700500008)
236761009,2021-11-21,16:15:00,QUEENS,,110,0.0,,,False,18-24,M,WHITE HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER,1016265.0,210683.0,40.74490303400006,-73.88446301199998,POINT (-73.88446301199998 40.74490303400006)
208733991,2020-01-29,20:30:00,BROOKLYN,,75,0.0,,,False,25-44,M,WHITE HISPANIC,25-44,F,BLACK,1017953.125,185020.71875,40.674459943000045,-73.87849922599997,POINT (-73.87849922599997 40.674459943000045)
214183639,2020-06-12,23:00:00,BRONX,,47,0.0,,,True,,,,<18,M,BLACK,1021730.5625,263219.03125,40.88907804300004,-73.86444506599997,POINT (-73.86444506599997 40.88907804300004)
224952439,2021-02-27,04:15:00,QUEENS,,114,0.0,,COMMERCIAL BLDG,False,,,,25-44,M,BLACK,1000077.0,216049.0,40.75967513100005,-73.94287097899996,POINT (-73.94287097899996 40.759675131000044)
217560412,2020-09-08,13:50:00,QUEENS,,101,0.0,,,True,<18,M,BLACK,18-24,M,BLACK,1049837.125,157548.09375,40.59887490400007,-73.76382253399998,POINT (-73.76382253399998 40.59887490400007)
213923358,2020-06-06,21:00:00,BRONX,,47,0.0,,,False,,,,18-24,M,BLACK,1025754.0,268697.0,40.90409529500005,-73.84985952299996,POINT (-73.84985952299996 40.90409529500005)
206931573,2020-01-03,17:30:00,BRONX,,44,0.0,,,False,,,,18-24,M,WHITE HISPANIC,1008668.75,246692.140625,40.84376257500002,-73.91174605599997,POINT (-73.91174605599997 40.84376257500003)
232132668,2021-08-11,12:40:00,BRONX,,40,2.0,,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,45-64,M,BLACK HISPANIC,1010097.0,237401.0,40.81825700500008,-73.90661980699997,POINT (-73.90661980699997 40.81825700500008)
228918111,2021-05-31,19:50:00,BROOKLYN,,83,0.0,,,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1009422.0,191993.0,40.69362562500004,-73.90922848099996,POINT (-73.90922848099996 40.69362562500004)
235426483,2021-10-23,02:04:00,BRONX,,40,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,WHITE HISPANIC,1007986.0,232412.0,40.80456951600007,-73.91426419499999,POINT (-73.91426419499999 40.80456951600007)
207572468,2020-01-07,17:10:00,BROOKLYN,,75,0.0,,,False,,,,18-24,M,BLACK,1016302.1875,185651.703125,40.67619798300007,-73.88444796699997,POINT (-73.88444796699997 40.676197983000066)
227182807,2021-04-21,01:15:00,MANHATTAN,,34,0.0,,,True,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1006930.0,254095.0,40.86408585200007,-73.91800528099996,POINT (-73.91800528099996 40.864085852000066)
215593075,2020-07-21,23:21:00,BRONX,,47,0.0,,,False,,,,45-64,M,BLACK,1024561.875,263549.3125,40.889972080000064,-73.85420305499997,POINT (-73.85420305499997 40.889972080000064)
209281503,2020-02-09,02:27:00,BRONX,,40,2.0,,MULTI DWELL - PUBLIC HOUS,True,25-44,M,BLACK,25-44,M,BLACK,1004959.875,234093.765625,40.809193108000045,-73.92518972599999,POINT (-73.92518972599999 40.809193108000045)
214926175,2020-07-03,23:49:00,QUEENS,,102,0.0,,HOTEL/MOTEL,False,<18,M,BLACK,<18,M,BLACK,1031835.0,198890.5,40.71246548400006,-73.82835618999997,POINT (-73.82835618999997 40.71246548400006)
229943474,2021-06-22,16:11:00,STATEN ISLAND,,120,0.0,,,False,25-44,M,WHITE,25-44,M,WHITE HISPANIC,965963.0,159865.0,40.60545815100004,-74.06585925399997,POINT (-74.06585925399997 40.60545815100004)
230234500,2021-06-29,17:35:00,BROOKLYN,,71,0.0,,,False,,,,<18,M,BLACK,995628.0,181599.0,40.66512493100004,-73.95898867799998,POINT (-73.95898867799998 40.66512493100004)
230805645,2021-07-13,23:40:00,BROOKLYN,,70,0.0,,,False,25-44,M,BLACK,25-44,M,BLACK,995904.0,177893.0,40.65495241700007,-73.95800022199995,POINT (-73.95800022199995 40.65495241700007)
231047707,2021-07-16,15:59:00,MANHATTAN,,28,0.0,,,True,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,997995.0,230064.0,40.79814608700008,-73.95035767199995,POINT (-73.95035767199995 40.79814608700008)
221105582,2020-11-29,15:00:00,BROOKLYN,,70,0.0,,,False,,,,<18,M,BLACK,998409.0,171068.0,40.63621561400004,-73.948986484,POINT (-73.94898648399999 40.63621561400004)
232291905,2021-08-15,22:55:00,QUEENS,,113,0.0,,,False,,,,25-44,M,BLACK,1050524.0,184722.0,40.67345611400003,-73.76108222599998,POINT (-73.76108222599998 40.67345611400003)
216655523,2020-08-14,16:00:00,BROOKLYN,,70,0.0,,,True,,,,25-44,M,BLACK,994883.375,177410.8125,40.653630202000045,-73.96167933199996,POINT (-73.96167933199996 40.65363020200005)
238344169,2021-12-27,20:48:00,BRONX,,43,0.0,,,False,,,,18-24,M,BLACK,1023225.0,237941.0,40.81969098600007,-73.85918708599996,POINT (-73.85918708599996 40.81969098600007)
218567380,2020-09-30,01:52:00,BROOKLYN,,60,0.0,,COMMERCIAL BLDG,False,,,,25-44,M,ASIAN / PACIFIC ISLANDER,988584.0,150694.0625,40.58030357600006,-73.98439908499995,POINT (-73.98439908499995 40.58030357600006)
227641046,2021-04-30,19:30:00,BROOKLYN,,73,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1009726.0,182306.0,40.66703614800008,-73.908168844,POINT (-73.908168844 40.66703614800008)
216644904,2020-08-14,04:36:00,QUEENS,,100,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1037059.0,153464.0,40.58775026200004,-73.80986825599997,POINT (-73.80986825599996 40.58775026200004)
229196266,2021-06-07,02:54:00,BROOKLYN,,73,2.0,,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,1010363.0,182581.0,40.66778910600004,-73.90587160499997,POINT (-73.90587160499997 40.667789106000036)
214947246,2020-07-05,00:57:00,MANHATTAN,,32,0.0,,,False,,,,25-44,M,BLACK,1001637.0,237719.0,40.81915052700003,-73.93718378399996,POINT (-73.93718378399996 40.81915052700003)
215350645,2020-07-15,02:10:00,BROOKLYN,,77,0.0,,,False,,,,45-64,F,BLACK,995060.0,184195.0,40.67225108400004,-73.96103190899998,POINT (-73.96103190899998 40.67225108400004)
213779570,2020-06-02,21:17:00,BROOKLYN,,77,0.0,,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,45-64,M,BLACK,1004447.9375,185438.046875,40.67564652800007,-73.92718512799996,POINT (-73.92718512799996 40.67564652800007)
227496845,2021-04-28,15:40:00,QUEENS,,109,0.0,,,False,,,,18-24,M,BLACK,1041454.0,216742.0,40.761406349000026,-73.79350753799997,POINT (-73.79350753799997 40.761406349000026)
225489748,2021-03-11,20:35:00,MANHATTAN,,23,0.0,,,False,,,,18-24,M,WHITE HISPANIC,999501.0,227549.0,40.79124062300008,-73.94492405899997,POINT (-73.94492405899997 40.79124062300008)
228798560,2021-05-27,22:50:00,QUEENS,,103,0.0,,,False,18-24,M,BLACK,25-44,M,BLACK,1037559.0,194576.0,40.70059059000005,-73.80774319999993,POINT (-73.80774319999993 40.70059059000005)
235757726,2021-10-31,14:24:00,BROOKLYN,,79,0.0,,,False,25-44,M,BLACK,45-64,M,BLACK,1000382.0,192387.0,40.69472815800003,-73.94182674699994,POINT (-73.94182674699994 40.69472815800003)
218321576,2020-09-24,07:10:00,QUEENS,,109,0.0,,,False,,,,65+,F,ASIAN / PACIFIC ISLANDER,1034268.0,218089.0,40.765147083000045,-73.819437323,POINT (-73.81943732299999 40.765147083000045)
236094286,2021-11-09,16:44:00,BRONX,,47,0.0,,,False,,,,45-64,M,BLACK,1030896.0,263028.0,40.88851003500002,-73.83129772599993,POINT (-73.83129772599993 40.88851003500002)
212823697,2020-05-07,14:32:00,BRONX,,44,0.0,,,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1007137.875,245059.671875,40.83928602700007,-73.91728458399997,POINT (-73.91728458399996 40.83928602700007)
232444800,2021-08-18,20:21:00,BROOKLYN,,77,2.0,,MULTI DWELL - PUBLIC HOUS,True,,,,<18,M,BLACK,1004580.0,183838.0,40.67125445700003,-73.926713851,POINT (-73.926713851 40.67125445700003)
216927394,2020-08-22,01:05:00,BRONX,,41,0.0,,,False,,,,18-24,M,BLACK HISPANIC,1015860.0,232462.0,40.80468209100008,-73.88582216299993,POINT (-73.88582216299994 40.804682091000075)
213188081,2020-05-16,02:28:00,BROOKLYN,,75,2.0,,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,1014550.875,184359.5625,40.67265751700006,-73.89076754299998,POINT (-73.89076754299998 40.67265751700006)
233253729,2021-09-07,21:07:00,MANHATTAN,,33,0.0,,,False,25-44,M,BLACK,25-44,M,BLACK,1000125.0,244888.0,40.83883022800006,-73.94262953899994,POINT (-73.94262953899994 40.83883022800006)
219684987,2020-10-23,02:00:00,QUEENS,,104,0.0,,,False,,,,25-44,M,WHITE HISPANIC,1011246.0,193597.0,40.69802285500003,-73.90264451499996,POINT (-73.90264451499996 40.69802285500003)
214983379,2020-07-06,04:15:00,BROOKLYN,,84,2.0,,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,F,BLACK,988761.1875,194229.640625,40.69979933000008,-73.98373210999995,POINT (-73.98373210999995 40.699799330000076)
235109330,2021-10-17,05:30:00,BROOKLYN,,67,0.0,,,True,,,,25-44,M,BLACK,1003701.0,178532.0,40.65669263900003,-73.92989786299995,POINT (-73.92989786299995 40.65669263900003)
225295736,2021-03-07,06:15:00,BROOKLYN,,75,0.0,,,False,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1020492.0,187865.0,40.68225681500007,-73.86933111399996,POINT (-73.86933111399996 40.68225681500007)
