ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12870118,JF447806,2022-10-24 13:00:00,062XX S COTTAGE GROVE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,313,3.0,20.0,42.0,11,1182638.0,1863733.0,2022,01/03/2023 03:40:27 PM,41.781293251,-87.60595085,"(41.781293251, -87.60595085)"
12193918,JD400052,2020-10-14 09:00:00,023XX N WASHTENAW AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,BANK,False,False,1431,14.0,1.0,22.0,11,1157800.0,1915653.0,2020,12/17/2020 03:40:05 PM,41.924307852,-87.695598955,"(41.924307852, -87.695598955)"
12633998,JF163916,2022-02-21 13:00:00,038XX W HARRISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1133,11.0,24.0,26.0,08B,1151141.0,1897093.0,2022,01/03/2023 03:40:27 PM,41.873510659,-87.720554136,"(41.873510659, -87.720554136)"
12440195,JE321936,2021-08-01 09:00:00,091XX S WENTWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,634,6.0,21.0,49.0,14,1176555.0,1844289.0,2021,08/08/2021 03:40:59 PM,41.728075661,-87.628836036,"(41.728075661, -87.628836036)"
12379353,JE247076,2021-05-28 09:00:00,049XX W FLETCHER ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2521,25.0,31.0,19.0,11,1142828.0,1920488.0,2021,06/04/2021 03:40:30 PM,41.937867945,-87.750492068,"(41.937867945, -87.750492068)"
12286250,JE132827,2021-02-03 05:00:00,056XX S BLACKSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,235,2.0,5.0,41.0,08B,1186878.0,1867843.0,2021,02/10/2021 03:40:20 PM,41.792471944,-87.590276066,"(41.792471944, -87.590276066)"
13070255,JG257344,2023-05-11 23:35:00,011XX S MENARD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1513,15.0,29.0,25.0,06,1137892.0,1894559.0,2023,08/19/2023 03:40:26 PM,41.866806267,-87.76925969,"(41.866806267, -87.76925969)"
12869538,JF446853,2022-10-23 12:00:00,039XX W CORTLAND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2535,25.0,26.0,20.0,07,1149647.0,1912331.0,2022,01/03/2023 03:40:27 PM,41.915354459,-87.725643154,"(41.915354459, -87.725643154)"
12233792,JD446037,2020-11-30 17:00:00,071XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,324,3.0,8.0,43.0,08B,1188042.0,1858120.0,2020,12/17/2020 03:40:05 PM,41.765763563,-87.586317625,"(41.765763563, -87.586317625)"
12939648,JG101574,2022-12-27 15:45:00,002XX W 63RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,722,7.0,20.0,68.0,07,,,2022,01/03/2023 03:43:46 PM,,,
13014521,JG190735,2023-03-18 22:00:00,086XX S CHAMPLAIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,632,6.0,6.0,44.0,07,1182059.0,1847912.0,2023,08/19/2023 03:40:26 PM,41.737892211,-87.608562252,"(41.737892211, -87.608562252)"
12039347,JD219357,2020-04-28 11:54:00,072XX S RHODES AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,323,3.0,6.0,69.0,06,1181160.0,1857105.0,2020,05/05/2020 03:43:55 PM,41.763139542,-87.611573395,"(41.763139542, -87.611573395)"
12112655,JD305166,2020-07-18 03:00:00,030XX N PARKSIDE AVE,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,2514,25.0,31.0,19.0,08B,1138173.0,1919728.0,2020,07/25/2020 03:46:24 PM,41.935867997,-87.767618778,"(41.935867997, -87.767618778)"
12866688,JF443535,2022-10-21 16:20:00,004XX N ASHLAND AVE,0810,THEFT,OVER $500,STREET,False,False,1215,12.0,27.0,24.0,06,1165653.0,1903052.0,2022,01/03/2023 03:40:27 PM,41.889565974,-87.66710344,"(41.889565974, -87.66710344)"
12337735,JE196447,2021-04-07 19:00:00,090XX S LAFLIN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2221,22.0,21.0,73.0,07,1167921.0,1844802.0,2021,04/14/2021 03:42:03 PM,41.72967297,-87.660449312,"(41.72967297, -87.660449312)"
12635338,JF165622,2022-03-06 22:47:00,013XX S SPAULDING AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1022,10.0,24.0,29.0,15,1154588.0,1893212.0,2022,01/03/2023 03:40:27 PM,41.862792551,-87.708002191,"(41.862792551, -87.708002191)"
11950805,JD114841,2020-01-14 00:26:00,003XX W 30TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,914,9.0,11.0,34.0,08B,1174340.0,1884935.0,2020,01/21/2020 03:40:49 PM,41.839662156,-87.635741986,"(41.839662156, -87.635741986)"
11962879,JD128633,2020-01-24 20:00:00,0000X S WALLER AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,False,1513,15.0,29.0,25.0,06,1138174.0,1899302.0,2020,01/31/2020 03:40:39 PM,41.879816612,-87.768109758,"(41.879816612, -87.768109758)"
12979415,JG148424,2023-02-11 00:00:00,033XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1123,11.0,28.0,27.0,08B,1154163.0,1900785.0,2023,08/19/2023 03:40:26 PM,41.883582151,-87.709360238,"(41.883582151, -87.709360238)"
12172830,JD375547,2020-09-20 09:00:00,023XX S KOSTNER AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1013,10.0,22.0,29.0,06,1147426.0,1888092.0,2020,09/27/2020 03:42:46 PM,41.848882762,-87.734424429,"(41.848882762, -87.734424429)"
12234164,JD446389,2020-12-01 09:24:00,067XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,332,3.0,5.0,43.0,08B,1188697.0,1860562.0,2020,12/17/2020 03:40:05 PM,41.772448981,-87.583838871,"(41.772448981, -87.583838871)"
12891983,JF473562,2022-11-13 17:00:00,059XX N MAGNOLIA AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2013,20.0,48.0,77.0,05,1166874.0,1939784.0,2022,01/03/2023 03:40:27 PM,41.990334259,-87.661562322,"(41.990334259, -87.661562322)"
12239667,JD452593,2020-12-07 19:30:00,010XX W ADDISON ST,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,1924,19.0,44.0,6.0,08A,1168667.0,1924089.0,2020,12/17/2020 03:40:05 PM,41.947227914,-87.655424114,"(41.947227914, -87.655424114)"
12369478,JE234952,2021-05-14 14:00:00,028XX N KILBOURN AVE,0890,THEFT,FROM BUILDING,SCHOOL - PUBLIC GROUNDS,False,False,2521,25.0,31.0,20.0,06,1145894.0,1918497.0,2021,05/21/2021 03:40:10 PM,41.932346705,-87.739274504,"(41.932346705, -87.739274504)"
13219522,JG434256,2023-09-19 20:51:00,018XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931,19.0,32.0,7.0,06,1163748.0,1915979.0,2023,09/27/2023 03:43:25 PM,41.925078949,-87.673734337,"(41.925078949, -87.673734337)"
12500850,JE396102,2021-10-03 02:40:00,049XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,933,9.0,20.0,61.0,08B,1167838.0,1871823.0,2021,10/10/2021 03:40:42 PM,41.8038239,-87.659978452,"(41.8038239, -87.659978452)"
13096638,JG288652,2023-06-02 18:10:00,006XX W 71ST ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SCHOOL - PUBLIC BUILDING,False,False,732,7.0,6.0,68.0,15,1173056.0,1857809.0,2023,08/19/2023 03:40:26 PM,41.765254159,-87.641255151,"(41.765254159, -87.641255151)"
12444562,JE327333,2021-08-04 22:00:00,002XX W 75TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,623,6.0,6.0,69.0,14,1175951.0,1855239.0,2021,08/11/2021 03:41:43 PM,41.758137372,-87.630721081,"(41.758137372, -87.630721081)"
11957751,JD123240,2020-01-21 12:20:00,0000X E 119TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,532,5.0,9.0,53.0,08B,1178628.0,1825739.0,2020,01/28/2020 03:40:07 PM,41.67712508,-87.621803711,"(41.67712508, -87.621803711)"
12336486,JE194911,2021-04-09 22:45:00,001XX N STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,111,1.0,42.0,32.0,08B,1176332.0,1901600.0,2021,04/16/2021 03:40:46 PM,41.885347387,-87.627929824,"(41.885347387, -87.627929824)"
12948736,JG112045,2022-12-01 00:00:00,092XX S COMMERCIAL AVE,0810,THEFT,OVER $500,SIDEWALK,False,False,423,4.0,10.0,46.0,06,,,2022,01/11/2023 03:41:28 PM,,,
13092744,JG284097,2022-12-30 16:51:00,061XX N WESTERN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,False,2413,24.0,40.0,2.0,11,,,2022,06/02/2023 03:41:42 PM,,,
12400037,JE272990,2021-06-19 03:00:00,072XX S EAST END AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,324,3.0,7.0,43.0,14,1188789.0,1857317.0,2021,06/26/2021 03:40:32 PM,41.763542227,-87.583605317,"(41.763542227, -87.583605317)"
12620023,JF146515,2022-02-16 15:30:00,030XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,133,1.0,4.0,35.0,08B,1179306.0,1885032.0,2022,01/03/2023 03:40:27 PM,41.839816207,-87.617516172,"(41.839816207, -87.617516172)"
12260890,JE102733,2021-01-04 09:23:00,039XX W WELLINGTON AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2523,25.0,30.0,21.0,08B,1149727.0,1919653.0,2021,01/16/2021 03:39:23 PM,41.935445124,-87.725158445,"(41.935445124, -87.725158445)"
12859260,JF434550,2022-10-14 14:37:00,009XX E 104TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,False,512,5.0,9.0,50.0,20,1184238.0,1836191.0,2022,01/03/2023 03:40:27 PM,41.705677782,-87.600944364,"(41.705677782, -87.600944364)"
12703368,JF247665,2022-05-19 07:08:00,027XX S INDIANA AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,133,1.0,4.0,35.0,04B,1178045.0,1886507.0,2022,01/03/2023 03:40:27 PM,41.843892459,-87.622098627,"(41.843892459, -87.622098627)"
12817600,JF384574,2022-09-05 23:38:00,051XX W DICKENS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2522,25.0,36.0,19.0,08B,1141611.0,1913473.0,2022,01/03/2023 03:40:27 PM,41.918640682,-87.755138692,"(41.918640682, -87.755138692)"
12267344,JE110282,2021-01-12 02:00:00,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,212,2.0,4.0,35.0,08B,1180162.0,1881716.0,2021,11/17/2021 03:40:16 PM,41.830697249,-87.614476891,"(41.830697249, -87.614476891)"
12316156,JE170069,2021-03-15 20:15:00,029XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1411,14.0,33.0,21.0,06,1157201.0,1919464.0,2021,03/22/2021 03:40:26 PM,41.934777718,-87.697696123,"(41.934777718, -87.697696123)"
11995954,JD169915,2020-03-01 04:00:00,026XX N PULASKI RD,0460,BATTERY,SIMPLE,APARTMENT,True,True,2524,25.0,31.0,22.0,08B,1149270.0,1917283.0,2020,09/07/2021 03:41:02 PM,41.928950523,-87.726899566,"(41.928950523, -87.726899566)"
12701188,JF245235,2022-05-17 05:00:00,027XX W ADAMS ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1125,11.0,27.0,27.0,05,1158077.0,1898910.0,2022,01/03/2023 03:40:27 PM,41.878357982,-87.695038879,"(41.878357982, -87.695038879)"
12427178,JE305964,2021-07-18 19:16:00,031XX W IRVING PARK RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1733,17.0,33.0,16.0,04B,1154535.0,1926422.0,2021,07/25/2021 03:39:52 PM,41.953924785,-87.707307,"(41.953924785, -87.707307)"
13068541,JG254453,2023-05-09 19:10:00,053XX W PENSACOLA AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1624,16.0,45.0,15.0,08A,1139933.0,1928404.0,2023,08/19/2023 03:40:26 PM,41.959643724,-87.760937607,"(41.959643724, -87.760937607)"
13083304,JG273206,2023-01-12 00:00:00,079XX S ESSEX AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,STREET,False,False,422,4.0,7.0,46.0,11,1194235.0,1852784.0,2023,08/19/2023 03:40:26 PM,41.750971339,-87.563793592,"(41.750971339, -87.563793592)"
12071036,JD256033,2020-06-06 19:01:00,001XX N LARAMIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - YARD (FRONT / BACK),True,False,1532,15.0,28.0,25.0,15,1141687.0,1900636.0,2020,06/13/2020 03:42:03 PM,41.883413062,-87.755177315,"(41.883413062, -87.755177315)"
12036887,JD216570,2020-04-25 01:23:00,015XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,131,1.0,3.0,33.0,14,1176587.0,1892572.0,2020,05/02/2020 03:41:59 PM,41.860568255,-87.627266135,"(41.860568255, -87.627266135)"
13093044,JG284095,2023-06-01 16:35:00,023XX S STATE ST,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,131,1.0,3.0,33.0,08A,1176684.0,1888794.0,2023,08/19/2023 03:40:26 PM,41.850198974,-87.627024152,"(41.850198974, -87.627024152)"
12016275,JD193662,2020-03-23 20:33:00,033XX W MADISON ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1124,11.0,28.0,27.0,04A,1154121.0,1899819.0,2020,03/30/2020 03:43:01 PM,41.880932187,-87.70954025,"(41.880932187, -87.70954025)"
12369240,JE234713,2021-05-18 22:02:00,024XX W 59TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,False,False,824,8.0,16.0,66.0,15,1161299.0,1865479.0,2021,05/25/2021 03:42:58 PM,41.786553212,-87.684136064,"(41.786553212, -87.684136064)"
12382004,JE249813,2021-05-22 03:00:00,019XX W WINNEMAC AVE,0810,THEFT,OVER $500,STREET,False,False,2032,20.0,40.0,4.0,06,1162808.0,1933547.0,2021,06/03/2021 03:39:48 PM,41.973306249,-87.676693761,"(41.973306249, -87.676693761)"
12140789,JD338232,2020-08-19 18:08:00,002XX W 117TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),False,False,522,5.0,34.0,53.0,14,1176591.0,1827353.0,2020,08/26/2020 03:42:14 PM,41.681600063,-87.629211419,"(41.681600063, -87.629211419)"
12870481,JF447942,2022-10-24 18:30:00,024XX E 77TH ST,0460,BATTERY,SIMPLE,APARTMENT,False,True,421,4.0,7.0,43.0,08B,1193713.0,1854381.0,2022,01/03/2023 03:40:27 PM,41.75536643,-87.565654201,"(41.75536643, -87.565654201)"
11943739,JD106580,2020-01-06 18:20:00,073XX S PEORIA ST,0810,THEFT,OVER $500,RESIDENCE,False,False,733,7.0,17.0,68.0,06,1171577.0,1856157.0,2020,01/13/2020 03:41:18 PM,41.760753393,-87.646724457,"(41.760753393, -87.646724457)"
12050762,JD232471,2020-05-14 09:00:00,061XX W 63RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,812,8.0,13.0,64.0,11,1136638.0,1862117.0,2020,05/21/2020 04:30:37 PM,41.777802662,-87.774637796,"(41.777802662, -87.774637796)"
12527136,JE428370,2021-10-30 21:52:00,025XX W 66TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,832,8.0,17.0,66.0,14,1160393.0,1860800.0,2021,11/06/2021 03:40:07 PM,41.773732109,-87.687586781,"(41.773732109, -87.687586781)"
12044284,JD225089,2020-05-05 17:30:00,014XX E 65TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,321,3.0,20.0,42.0,08A,1186932.0,1862181.0,2020,05/12/2020 03:42:00 PM,41.776933681,-87.590257484,"(41.776933681, -87.590257484)"
12725636,JF274280,2022-06-09 08:15:00,050XX S CALUMET AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,224,2.0,3.0,38.0,04A,1179284.0,1871776.0,2022,01/03/2023 03:40:27 PM,41.803441193,-87.618001883,"(41.803441193, -87.618001883)"
13063275,JG248883,2023-04-28 14:00:00,006XX S LARAMIE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1522,15.0,29.0,25.0,06,1141816.0,1896732.0,2023,08/19/2023 03:40:26 PM,41.872697606,-87.754800246,"(41.872697606, -87.754800246)"
12484977,JE376471,2021-09-16 22:35:00,023XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,1223,12.0,27.0,28.0,08B,1160916.0,1899486.0,2021,09/23/2021 03:45:32 PM,41.879880166,-87.684598696,"(41.879880166, -87.684598696)"
12584399,JF103136,2022-01-03 20:00:00,105XX S PERRY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,512,5.0,34.0,49.0,05,1177465.0,1835111.0,2022,01/03/2023 03:40:27 PM,41.702869504,-87.625778844,"(41.702869504, -87.625778844)"
12107169,JD298717,2020-07-15 19:15:00,019XX S HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1014,10.0,24.0,29.0,08B,1150365.0,1890186.0,2020,07/22/2020 03:42:12 PM,41.854572204,-87.723583358,"(41.854572204, -87.723583358)"
12510929,JE302373,2021-07-15 13:35:00,035XX W SCHRAEDER DR,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),PARK PROPERTY,True,False,1123,11.0,28.0,27.0,18,,,2021,03/12/2022 03:44:28 PM,,,
12948107,JG110948,2023-01-08 21:00:00,051XX W DIVISION ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2533,25.0,37.0,25.0,06,1141723.0,1907505.0,2023,08/19/2023 03:40:26 PM,41.902261754,-87.754875067,"(41.902261754, -87.754875067)"
12038447,JD218353,2020-04-27 13:49:00,039XX W OGDEN AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,True,False,1014,10.0,24.0,29.0,18,1150571.0,1889188.0,2020,05/04/2020 03:42:21 PM,41.851829553,-87.722853288,"(41.851829553, -87.722853288)"
12889332,JF470428,2022-11-10 22:05:00,065XX N HOYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2412,24.0,50.0,2.0,14,1161114.0,1943381.0,2022,01/03/2023 03:40:27 PM,42.000326573,-87.682648247,"(42.000326573, -87.682648247)"
13126598,JG324475,2023-07-02 03:30:00,063XX N OAKLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2413,24.0,50.0,2.0,08B,1159833.0,1941957.0,2023,08/19/2023 03:40:26 PM,41.996445684,-87.687400291,"(41.996445684, -87.687400291)"
13009477,JG184596,2023-03-13 19:00:00,064XX S WINCHESTER AVE,0810,THEFT,OVER $500,STREET,False,False,726,7.0,15.0,67.0,06,1164462.0,1861978.0,2023,08/19/2023 03:40:26 PM,41.77687989,-87.67263745,"(41.77687989, -87.67263745)"
13152234,JG354858,2023-07-25 02:35:00,059XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,232,2.0,20.0,40.0,08B,1179057.0,1865660.0,2023,08/19/2023 03:40:26 PM,41.786663503,-87.619020774,"(41.786663503, -87.619020774)"
13125770,JG323519,2023-05-30 14:44:00,0000X S STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,112,1.0,34.0,32.0,06,1176389.0,1900258.0,2023,08/19/2023 03:40:26 PM,41.881663579,-87.62776103,"(41.881663579, -87.62776103)"
12760253,JF316210,2022-07-13 12:58:00,119XX S MICHIGAN AVE,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,True,False,532,5.0,9.0,53.0,04B,1178981.0,1825999.0,2022,01/03/2023 03:40:27 PM,41.677830552,-87.620503762,"(41.677830552, -87.620503762)"
12551383,JE457852,2021-11-26 21:50:00,036XX W CHICAGO AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1112,11.0,27.0,23.0,06,1151789.0,1905091.0,2021,12/03/2021 03:40:22 PM,41.895445293,-87.717964416,"(41.895445293, -87.717964416)"
12371384,JE237090,2021-05-21 02:55:00,011XX S CANAL ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,124,1.0,25.0,28.0,06,1173310.0,1895266.0,2021,05/28/2021 03:41:12 PM,41.868034106,-87.639215155,"(41.868034106, -87.639215155)"
11972685,JD141053,2020-02-01 18:00:00,043XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,CONSTRUCTION SITE,False,False,1911,19.0,47.0,5.0,06,1159597.0,1928597.0,2020,02/08/2020 03:42:00 PM,41.95979013,-87.688638314,"(41.95979013, -87.688638314)"
12506024,JE401601,2021-10-07 01:00:00,029XX W WILCOX ST,0810,THEFT,OVER $500,RESIDENCE,False,False,1124,11.0,27.0,27.0,06,1156727.0,1899212.0,2021,10/14/2021 03:42:11 PM,41.879214143,-87.699987616,"(41.879214143, -87.699987616)"
12249783,JD464709,2020-12-20 17:30:00,075XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,621,6.0,6.0,68.0,14,1172937.0,1854986.0,2020,12/27/2020 03:40:33 PM,41.757510128,-87.641774505,"(41.757510128, -87.641774505)"
11938121,JD100127,2020-01-01 02:15:00,039XX W NORTH AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,2535,25.0,26.0,23.0,04A,1149901.0,1910347.0,2020,01/08/2020 03:46:16 PM,41.909905232,-87.724761694,"(41.909905232, -87.724761694)"
13192406,JG402219,2023-08-29 08:30:00,028XX S POPLAR AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,913,9.0,11.0,60.0,05,1170260.0,1885899.0,2023,09/06/2023 03:41:33 PM,41.842397414,-87.650685598,"(41.842397414, -87.650685598)"
12172161,JD374886,2020-09-21 18:00:00,040XX W JACKSON BLVD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1115,11.0,28.0,26.0,18,1149571.0,1898382.0,2020,09/28/2020 03:42:47 PM,41.877078434,-87.726284971,"(41.877078434, -87.726284971)"
12317317,JE171397,2021-03-17 02:00:00,006XX N SPAULDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1121,11.0,27.0,23.0,08B,1154261.0,1904122.0,2021,03/24/2021 03:40:40 PM,41.892737253,-87.708911204,"(41.892737253, -87.708911204)"
12804748,JF369324,2022-08-24 23:45:00,020XX E 81ST ST,0810,THEFT,OVER $500,STREET,False,True,414,4.0,8.0,46.0,06,1191410.0,1851673.0,2022,01/03/2023 03:40:27 PM,41.747991527,-87.574181512,"(41.747991527, -87.574181512)"
12011384,JD187378,2020-03-16 11:45:00,023XX W HOWARD ST,0320,ROBBERY,STRONG ARM - NO WEAPON,GROCERY FOOD STORE,False,False,2411,24.0,49.0,2.0,03,1159236.0,1950365.0,2020,03/23/2020 03:42:46 PM,42.019529832,-87.689363741,"(42.019529832, -87.689363741)"
12028796,JD207554,2020-04-12 02:00:00,064XX S WASHTENAW AVE,0810,THEFT,OVER $500,STREET,False,False,825,8.0,17.0,66.0,06,1159485.0,1861815.0,2020,04/19/2020 03:42:57 PM,41.776536076,-87.690887544,"(41.776536076, -87.690887544)"
12601546,JF123675,2022-01-24 00:00:00,002XX N KEDZIE AVE,0271,CRIMINAL SEXUAL ASSAULT,ATTEMPT AGGRAVATED - HANDGUN,ALLEY,False,False,1222,12.0,27.0,27.0,02,1155013.0,1901167.0,2022,01/03/2023 03:40:27 PM,41.884613395,-87.706228705,"(41.884613395, -87.706228705)"
12041187,JD221405,2020-04-29 21:00:00,118XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,532,5.0,9.0,53.0,06,1178972.0,1826277.0,2020,05/06/2020 03:40:37 PM,41.67859363,-87.620528286,"(41.67859363, -87.620528286)"
12438335,JE319858,2021-07-30 11:10:00,001XX W DIVISION ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,1824,18.0,27.0,8.0,08B,1175156.0,1908348.0,2021,08/06/2021 03:41:12 PM,41.903890702,-87.632045722,"(41.903890702, -87.632045722)"
13005045,JG179330,2023-03-08 18:00:00,067XX S BELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,832,8.0,16.0,66.0,05,1162562.0,1859832.0,2023,08/19/2023 03:40:26 PM,41.771030817,-87.679662615,"(41.771030817, -87.679662615)"
12698613,JF241772,2022-05-14 08:43:00,052XX W HURON ST,0475,BATTERY,OF AN UNBORN CHILD,SIDEWALK,False,True,1524,15.0,37.0,25.0,08B,1141136.0,1904121.0,2022,01/03/2023 03:40:27 PM,41.892986499,-87.75711472,"(41.892986499, -87.75711472)"
11943829,JD106693,2020-01-06 19:47:00,018XX S RIDGEWAY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1014,10.0,24.0,29.0,14,1151662.0,1890682.0,2020,01/13/2020 03:41:18 PM,41.855907915,-87.718809759,"(41.855907915, -87.718809759)"
12192102,JD397823,2020-09-23 13:30:00,003XX S MORGAN ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",COMMERCIAL / BUSINESS OFFICE,False,False,1232,12.0,25.0,28.0,11,1169829.0,1898664.0,2020,10/16/2020 03:41:11 PM,41.877434999,-87.651895443,"(41.877434999, -87.651895443)"
12846534,JF419197,2022-10-02 15:25:00,055XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,False,False,1524,15.0,37.0,25.0,14,1139101.0,1907450.0,2022,01/03/2023 03:40:27 PM,41.90215894,-87.764507548,"(41.90215894, -87.764507548)"
13009116,JG184327,2023-03-12 17:00:00,018XX N KILDARE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),True,False,2534,25.0,35.0,20.0,14,1147431.0,1911936.0,2023,08/19/2023 03:40:26 PM,41.914313338,-87.733794738,"(41.914313338, -87.733794738)"
